Identificador de URL,Nombre,Categorías,Nombre de propiedad 1,Valor de propiedad 1,Nombre de propiedad 2,Valor de propiedad 2,Nombre de propiedad 3,Valor de propiedad 3,Precio,Precio promocional,Peso (kg),Alto (cm),Ancho (cm),Profundidad (cm),Stock,SKU,Código de barras,Mostrar en tienda,Envío sin cargo,Descripción,Tags,Título para SEO,Descripción para SEO,Marca,Producto Físico,MPN (Número de pieza del fabricante),Sexo,Rango de edad,Costo
envio-correo-domicilio-interior,envio correo domicilio interior,,,,,,,,"5,490.00",,0,0,0,0,9602,333333333333,,NO,NO,,,,,,SI,,,,
envio-correo-buenos-aires,envio domicilio buenos aires,,,,,,,,"4,900.00",,0,0,0,0,9830,111111111111,,NO,NO,,,,,,SI,,,,
remeron-tachas-azul-noche-art4678,Remeron tachas azul noche ART4678,Remeras y Musculosas,,,,,,,"8,050.00",,0.25,0,0,0,0,123456746782,,NO,NO,,,,,,SI,,,,
blusa-over-crep-y-brillo-negra-art4677,Blusa over crep y brillo negra ART4677,Blusas y Tunicas,,,,,,,"8,280.00",,0.25,0,0,0,0,123456746772,,NO,NO,,,,,,SI,,,,
blusa-over-con-brillo-roja-art4676,Blusa over con brillo roja ART4676,Blusas y Tunicas,,,,,,,"8,280.00",,0.25,0,0,0,0,123456746762,,NO,NO,,,,,,SI,,,,
blusa-over-crep-con-brillo-plata-art4675,Blusa over crep con brillo plata ART4675,Blusas y Tunicas,,,,,,,"8,280.00",,0.25,0,0,0,0,123456746752,,NO,NO,,,,,,SI,,,,
vestido-globito-cebra-art4674,Vestido globito cebra ART4674,Vestidos y Monitos,,,,,,,"11,040.00",,0.25,0,0,0,0,123456746742,,NO,NO,,,,,,SI,,,,
blusa-over-con-brillo-blanco-art4673,Blusa over con brillo blanco ART4673,Blusas y Tunicas,,,,,,,"8,280.00",,0.25,0,0,0,0,123456746732,,NO,NO,,,,,,SI,,,,
remeron-recorte-afino-marron-art4672,Remeron recorte afino marrón ART4672,Remeras y Musculosas,,,,,,,"5,980.00",,0.25,0,0,0,0,123456746722,,NO,NO,,,,,,SI,,,,
remeron-recorte-afino-blanco-art4671,Remeron recorte afino blanco ART4671,Remeras y Musculosas,,,,,,,"5,980.00",,0.25,0,0,0,0,123456746712,,NO,NO,,,,,,SI,,,,
vestido-floreado-lino-negro-art4670,vestido floreado lino negro ART4670,,,,,,,,"8,510.00",,0,0,0,0,0,123456746702,,NO,NO,,,,,,SI,,,,
remera-anneu-verde-benetton-con-argolla-art4669,Remera Anneu verde Benetton con argolla ART4669,Remeras y Musculosas,,,,,,,"7,130.00",,0.25,0,0,0,0,123456746692,,NO,NO,,,,,,SI,,,,
remeron-anneu-fuxcia-con-argollas-art4668,Remeron Anneu fuxcia con argollas ART4668,Remeras y Musculosas,,,,,,,"7,130.00",,0.25,0,0,0,0,123456746682,,NO,NO,,,,,,SI,,,,
remeron-anneu-naranja-con-argolla-art4667,Remeron Anneu naranja con argolla ART4667,Remeras y Musculosas,,,,,,,"7,130.00",,0.25,0,0,0,0,123456746672,,NO,NO,,,,,,SI,,,,
pantalon-de-lino-verde-art4665,pantalon de lino verde ART4665,,,,,,,,"9,200.00",,0,0,0,0,0,123456746652,,NO,NO,,,,,,SI,,,,
pantalon-lino-camel-molderia-grande-art4664,Pantalón lino camel molderia grande ART4664,Pantalones y Calzas,,,,,,,"9,200.00",,0.25,0,0,0,0,123456746642,,NO,NO,,,,,,SI,,,,
vestido-lino-cebra-celeste-art4663,Vestido lino cebra celeste ART4663,Vestidos y Monitos,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746632,,NO,NO,,,,,,SI,,,,
vestido-lino-con-bolsillo-celeste-art4662,Vestido lino con bolsillo celeste ART4662,Vestidos y Monitos,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746622,,NO,NO,,,,,,SI,,,,
remeron-tachas-blanco-art4660,Remeron tachas blanco ART4660,Remeras y Musculosas,,,,,,,"8,050.00",,0.25,0,0,0,0,123456746602,,NO,NO,,,,,,SI,,,,
remeron-abc-gris-art4659,Remeron ABC gris ART4659,Remeras y Musculosas,,,,,,,"8,050.00",,0.25,0,0,0,0,123456746592,,NO,NO,,,,,,SI,,,,
art4658,ART4658,,,,,,,,0,,0,0,0,0,0,123456746582,,NO,NO,,,,,,SI,,,,
remeron-azul-dorado-art4657,Remeron azul Dorado ART4657,Remeras y Musculosas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746572,,NO,NO,,,,,,SI,,,,
remeron-lineal-azul-art4656,Remeron lineal azul ART4656,Remeras y Musculosas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746562,,NO,NO,,,,,,SI,,,,
remeron-hojas-negro-art4655,Remeron hojas negro ART4655,Remeras y Musculosas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746552,,NO,NO,,,,,,SI,,,,
vestido-azul-art4654,vestido azul ART4654,,,,,,,,"8,510.00",,0,0,0,0,0,123456746542,,NO,NO,,,,,,SI,,,,
remera-boca-azul-art4653,remera boca azul ART4653,,,,,,,,"5,520.00",,0,0,0,0,0,123456746532,,NO,NO,,,,,,SI,,,,
vestido-rojo-evase-art4652,Vestido rojo evase ART4652,Vestidos y Monitos,,,,,,,"8,970.00",,0.25,0,0,0,0,123456746522,,NO,NO,,,,,,SI,,,,
remeron-rojo-dorado-art4651,Remeron Rojo Dorado ART4651,Remeras y Musculosas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746512,,NO,NO,,,,,,SI,,,,
remeron-tridimensional-art4650,Remeron tridimensional ART4650,Remeras y Musculosas,,,,,,,"8,050.00",,0.25,0,0,0,0,123456746502,,NO,NO,,,,,,SI,,,,
art4649,ART4649,,,,,,,,0,,0,0,0,0,0,123456746492,,NO,NO,,,,,,SI,,,,
remeron-susy-art4645,Remeron susy ART4645,Remeras y Musculosas,,,,,,,"6,210.00",,0.25,0,0,0,0,123456746452,,NO,NO,,,,,,SI,,,,
remeron-sol-art4644,Remeron sol ART4644,Remeras y Musculosas,,,,,,,"5,980.00",,0.25,0,0,0,0,123456746442,,NO,NO,,,,,,SI,,,,
remera-artesanal-maya-art4643,Remera artesanal Maya ART4643,Remeras y Musculosas,,,,,,,"7,475.00",,0.25,0,0,0,0,123456746432,,NO,NO,,,,,,SI,,,,
remeron-crep-palmera-art4642,Remeron crep palmera ART4642,Remeras y Musculosas,,,,,,,"5,980.00",,0.25,0,0,0,0,,,NO,NO,,,,,,SI,,,,
remera-artesanal-margarita-art4641,Remera Artesanal Margarita ART4641,Remeras y Musculosas,,,,,,,"7,475.00",,0.25,0,0,0,0,,,NO,NO,,,,,,SI,,,,
remeron-crep-dalia-verde-art4640,Remeron Crep Dalia verde ART4640,Remeras y Musculosas,,,,,,,"5,980.00",,0.25,0,0,0,0,,,NO,NO,,,,,,SI,,,,
remeron-microtull-animal-art4639,Remeron Microtull Animal ART4639,"Remeras y Musculosas, Blusas y Tunicas",,,,,,,"5,865.00",,0.25,0,0,0,0,123456746392,123456746392,NO,NO,,,,,,SI,,,,
remera-rolling-verde-art4637,Remera Rolling verde ART4637,Remeras y Musculosas,,,,,,,"5,520.00",,0.25,0,0,0,0,123456746372,123456746372,NO,NO,,,,,,SI,,,,
remera-rolling-blanca-art4636,Remera Rolling Blanca ART4636,Remeras y Musculosas,,,,,,,"5,520.00",,0.25,0,0,0,0,123456746362,123456746362,NO,NO,,,,,,SI,,,,
art4635,ART4635,,,,,,,,0,,0,0,0,0,0,123456746352,123456746352,NO,NO,,,,,,SI,,,,
vestido-nancy-negro-art4634,Vestido Nancy negro ART4634,Vestidos y Monitos,,,,,,,"9,200.00",,0.25,0,0,0,0,123456746342,123456746342,NO,NO,,,,,,SI,,,,
camisola-over-uva-art4633,Camisola over uva ART4633,Camisas,,,,,,,"12,075.00",,0.25,0,0,0,0,123456746332,123456746332,NO,NO,,,,,,SI,,,,
remera-bordo-escote-en-v-art4632,remera bordo escote en v ART4632,,,,,,,,"5,520.00",,0,0,0,0,0,123456746322,123456746322,NO,NO,,,,,,SI,,,,
remeron-primavera-verde-t10-art4631,Remeron Primavera Verde T10 ART4631,Remeras y Musculosas,,,,,,,"5,980.00",,0.25,0,0,0,0,123456746312,123456746312,NO,NO,,,,,,SI,,,,
camisa-princesa-lino-maiz-art4630,Camisa princesa Lino maiz ART4630,Camisas,,,,,,,"8,740.00",,0.25,0,0,0,0,123456746302,123456746302,NO,NO,,,,,,SI,,,,
vestido-nancy-gris-art4629,Vestido Nancy gris ART4629,Vestidos y Monitos,,,,,,,"9,200.00",,0.25,0,0,0,0,123456746292,123456746292,NO,NO,,,,,,SI,,,,
vestido-tipo-remeron-lino-art4627,Vestido tipo remeron lino ART4627,Vestidos y Monitos,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746272,123456746272,NO,NO,,,,,,SI,,,,
vestido-lino-c-bolsillos-art4625,Vestido lino c/bolsillos ART4625,Vestidos y Monitos,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746252,123456746252,NO,NO,,,,,,SI,,,,
remeron-puno-ray-blanco-art4624,Remeron Puño Ray blanco ART4624,Remeras y Musculosas,,,,,,,"5,520.00",,0.25,0,0,0,0,123456746242,123456746242,NO,NO,,,,,,SI,,,,
tunica-recorte-verde-art4623,Túnica Recorte verde ART4623,Blusas y Tunicas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746232,123456746232,NO,NO,,,,,,SI,,,,
tunica-recorte-ladrillo-art4622,Túnica Recorte ladrillo ART4622,Blusas y Tunicas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456746222,123456746222,NO,NO,,,,,,SI,,,,
babucha-morley-negra-art4621,Babucha Morley negra ART4621,Pantalones y Calzas,Talle,6,,,,,"26,000.00",,0.25,1,1,1,2,123456746212,123456746212,SI,NO,,"10, 12, 6, 8, chupin, morley, negro, pantalones, tiromedioalto",Babucha Morley Negra ART4621 - Talles Grandes y Confort,"Prueba la Babucha Morley negra ART4621. Con talles reales 6, 8, 10 y 12, confeccionada en viscosa. ¡Aprovecha el stock limitado y compra ya!",,SI,,,,
babucha-morley-negra-art4621,,,Talle,8,,,,,"26,000.00",,0.25,1,1,1,0,123456746213,123456746212,,,,,,,,,,,,
babucha-morley-negra-art4621,,,Talle,10,,,,,"26,000.00",,0.25,1,1,1,1,123456746214,123456746212,,,,,,,,,,,,
babucha-morley-negra-art4621,,,Talle,12,,,,,"26,000.00",,0.25,1,1,1,1,123456746215,123456746212,,,,,,,,,,,,
calza-tipo-jeans-chupin-azul-art4620,Calza tipo jeans chupin azul ART4620,Pantalones y Calzas,Talle,6,,,,,"32,000.00",,0.25,1,1,1,0,123456746202,123456746202,NO,NO,,"calza, jean, lycra, tiromedioalto",,,,SI,,,,
calza-tipo-jeans-chupin-azul-art4620,,,Talle,8,,,,,"32,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
calza-tipo-jeans-chupin-azul-art4620,,,Talle,10,,,,,"32,000.00",,0.25,1,1,1,0,,,,,,,,,,,,,,
calza-tipo-jeans-chupin-azul-art4620,,,Talle,12,,,,,"32,000.00",,0.25,1,1,1,0,123456746202,123456746202,,,,,,,,,,,,
remera-blanca-puno-art4619,remera blanca puño ART4619,,,,,,,,"5,520.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
remeron-primavera-art4618,Remeron primavera ART4618,Remeras y Musculosas,Talle,10,,,,,"6,210.00",,0.25,0,0,0,0,123456746182,123456746182,NO,NO,,,,,,SI,,,,
remeron-primavera-art4618,,,Talle,12,,,,,"6,210.00",,0.25,0,0,0,0,,,,,,,,,,,,,,
art4615,ART4615,,,,,,,,0,,0,0,0,0,0,123456746152,123456746152,NO,NO,,,,,,SI,,,,
art4614,ART4614,,,,,,,,0,,0,0,0,0,0,123456746142,123456746142,NO,NO,,,,,,SI,,,,
remera-holanda-negro-art4612,Remera Holanda Negro ART4612,Remeras y Musculosas,,,,,,,"4,830.00",,0.25,0,0,0,0,123456746122,123456746122,NO,NO,,,,,,SI,,,,
remera-holanda-gris-art4611,Remera Holanda gris ART4611,Remeras y Musculosas,,,,,,,"4,830.00",,0.25,0,0,0,0,123456746112,123456746112,NO,NO,,,,,,SI,,,,
remera-holanda-blanco-art4610,Remera Holanda blanco ART4610,Remeras y Musculosas,,,,,,,"4,830.00",,0.25,0,0,0,0,123456746102,123456746102,NO,NO,,,,,,SI,,,,
vestido-fibrana-gota-art4609,Vestido fibrana gota ART4609,Vestidos y Monitos,,,,,,,"6,670.00",,0.25,0,0,0,0,123456746092,123456746092,NO,NO,,,,,,SI,,,,
blusa-lazo-bordada-fucsia-art4608,Blusa Lazo bordada fucsia ART4608,Blusas y Tunicas,,,,,,,"16,000.00",,0.25,0,0,0,0,123456746082,123456746082,NO,NO,,,,,,SI,,,,
art-4607,ART (4607,,,,,,,,0,,0,0,0,0,0,123456746072,123456746072,NO,NO,,,,,,SI,,,,
remera-holanda-verde-agua-art4606,Remera Holanda verde agua ART4606,Remeras y Musculosas,,,,,,,"4,830.00",,0.25,0,0,0,0,123456746062,,NO,NO,,,,,,SI,,,,
art4605,ART4605,,,,,,,,0,,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art4604,ART4604,,,,,,,,0,,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4603,ART 4603,,,,,,,,0,,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art4602,ART4602,,,,,,,,0,,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
remeron-ecolog-gris-topo-art4601,Remeron ecolog gris topo ART4601,Remeras y Musculosas,,,,,,,"5,520.00",,0.25,0,0,0,0,123456746012,123456746012,NO,NO,,,,,,SI,,,,
remera-ecologic-celeste-talle-12-16-art4600,Remera ecológic celeste ART4600,Remeras y Musculosas,,,,,,,"12,000.00",,0.25,0,0,0,0,123456746002,123456746002,NO,NO,,,,,,SI,,,,
remera-rolling-gris-art4599,Remera Rolling gris ART4599,Remeras y Musculosas,,,,,,,"5,520.00",,0.25,0,0,0,0,123456745992,123456745,NO,NO,,,,,,SI,,,,
pantalon-lino-negro-molderia-grande-art4598,Pantalon Lino negro molderia Grande ART4598,Pantalones y Calzas,,,,,,,"48,000.00",,0.25,1,1,1,0,,,NO,NO,,,Pantalón Lino Negro Grande ART4598 - Estilo y Comodidad,"Pantalón de lino negro con elasticidad y bolsillos. Semi palazo, ideal para cualquier ocasión. ¡Consulta tu talle y aprovecha nuestro stock limitado!",,SI,,,,
blusa-lazo-azul-art4597,Blusa lazo azul ART4597,Blusas y Tunicas,,,,,,,"5,060.00",,0.25,0,0,0,0,123456745972,123456745972,NO,NO,,,,,,SI,,,,
remera-rayas-negro-art4596,Remera rayas negro ART4596,Remeras y Musculosas,,,,,,,"5,750.00",,0.25,0,0,0,0,123456745962,123456745962,NO,NO,,,,,,SI,,,,
remera-rayas-blanco-art4595,Remera rayas blanco ART4595,Remeras y Musculosas,,,,,,,"5,750.00",,0.25,0,0,0,0,123456745952,123456745952,NO,NO,,,,,,SI,,,,
blusa-con-lazo-bordada-negra-art4594,Blusa con Lazo bordada negra ART4594,Blusas y Tunicas,,,,,,,"16,000.00",,0.25,0,0,0,0,123456745942,123456745942,NO,NO,,,,,,SI,,,,
remeron-plata-art4593,Remeron Plata ART4593,Remeras y Musculosas,,,,,,,"8,050.00",,0.25,0,0,0,0,123456745932,123456745932,NO,NO,,,,,,SI,,,,
remeron-laura-art4592,Remeron Laura ART4592,Remeras y Musculosas,,,,,,,"5,865.00",,0.25,0,0,0,0,123456745922,123456745922,NO,NO,,,,,,SI,,,,
remeron-sol-art4591,Remeron Sol ART4591,Remeras y Musculosas,,,,,,,"5,520.00",,0.25,0,0,0,0,123456745912,123456745912,NO,NO,,,,,,SI,,,,
tunica-recorte-negra-art4590,Túnica recorte negra ART4590,Blusas y Tunicas,,,,,,,"18,500.00",,0.25,1,1,1,,123456745902,123456745902,NO,NO,,,,,,SI,,,,
blusa-lazo-negro-art4589,Blusa lazo negro ART4589,Blusas y Tunicas,,,,,,,"5,060.00",,0.25,0,0,0,0,123456745892,123456745892,NO,NO,,,,,,SI,,,,
tunica-seda-fria-cec-art4588,Túnica seda fría cec ART4588,Blusas y Tunicas,,,,,,,"8,280.00",,0.25,0,0,0,0,123456745882,123456745882,NO,NO,,,,,,SI,,,,
remera-lino-escote-v-militar-art4587,Remera lino escote V militar ART4587,Remeras y Musculosas,,,,,,,"7,245.00",,0.25,0,0,0,0,123456745872,123456745872,NO,NO,,,,,,SI,,,,
remera-lino-escote-v-celeste-art4586,Remera lino escote V celeste ART4586,Remeras y Musculosas,,,,,,,"7,245.00",,0.25,0,0,0,0,123456745862,123456745862,NO,NO,,,,,,SI,,,,
maxy-canguro-amarillo-art4585,Maxy canguro amarillo ART4585,Sweaters y Buzos,,,,,,,"6,900.00",,0.25,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art4584,ART4584,,,,,,,,0,,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4583,ART 4583,,,,,,,,"6,900.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
remeron-alga-rosa-art4582,Remeron alga Rosa ART4582,Remeras y Musculosas,,,,,,,"7,590.00",,0.25,0,0,0,0,123456745822,,NO,NO,,,,,,SI,,,,
art4581,ART4581,,,,,,,,"5,520.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4580,ART 4580,,,,,,,,"6,325.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4579,ART 4579,,,,,,,,"7,245.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4578,ART (4578,,,,,,,,"5,520.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art4577,ART4577,,,,,,,,"6,440.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4576,ART 4576,,,,,,,,"7,245.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4575,ART 4575,,,,,,,,"7,590.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art4574,ART4574,,,,,,,,"7,245.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4573,ART 4573,,,,,,,,"5,060.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art4572,ART4572,,,,,,,,"8,510.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4571,ART 4571,,,,,,,,"6,095.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4570,ART 4570,,,,,,,,"5,520.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4569,ART 4569,,,,,,,,"8,510.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4568,ART 4568,,,,,,,,"6,095.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art-4567,ART 4567,,,,,,,,"6,440.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
art4566,ART4566,,,,,,,,"4,370.00",,0,0,0,0,0,,,NO,NO,,,,,,SI,,,,
calza-oxford-bengalina-negra-art4563,Calza oxford bengalina negra ART4563,Pantalones y Calzas,Talle,6,,,,,"6,900.00",,0.25,0,0,0,0,123456745632,123456745632,NO,NO,,,,,,SI,,,,
calza-oxford-bengalina-negra-art4563,,,Talle,8,,,,,"6,900.00",,0.25,0,0,0,0,123456745632,123456745632,,,,,,,,,,,,
calza-oxford-bengalina-negra-art4563,,,Talle,10,,,,,"6,900.00",,0.25,0,0,0,0,123456745632,123456745632,,,,,,,,,,,,
calza-oxford-bengalina-verde-art4562,Calza oxford bengalina verde ART4562,Pantalones y Calzas,Talle,6,,,,,"6,900.00",,0.25,0,0,0,0,123456745622,123456745622,NO,NO,,,,,,SI,,,,
calza-oxford-bengalina-verde-art4562,,,Talle,8,,,,,"6,900.00",,0.25,0,0,0,0,123456745622,123456745622,,,,,,,,,,,,
calza-oxford-bengalina-verde-art4562,,,Talle,10,,,,,"6,900.00",,0.25,0,0,0,0,123456745622,123456745622,,,,,,,,,,,,
remeron-hoja-gris-art4561,Remeron hoja gris ART4561,Remeras y Musculosas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456745612,123456745612,NO,NO,,,,,,SI,,,,
remeron-abc-azul-art4560,Remeron ABC azul ART4560,Remeras y Musculosas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456745602,123456745602,NO,NO,,,,,,SI,,,,
remeron-abc-negro-art4559,Remeron ABC negro ART4559,Remeras y Musculosas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456745592,123456745592,NO,NO,,,,,,SI,,,,
camisa-princesa-lino-rosa-art4558,Camisa princesa lino Rosa ART4558,Camisas,,,,,,,"8,740.00",,0.25,0,0,0,0,123456745582,123456745582,NO,NO,,,,,,SI,,,,
blusa-lazo-verde-art4557,Blusa lazo verde ART4557,Blusas y Tunicas,,,,,,,"5,060.00",,0.25,0,0,0,0,123456745572,123456745572,NO,NO,,,,,,SI,,,,
camisa-princesa-lino-negro-art4556,Camisa princesa lino negro ART4556,Camisas,,,,,,,"8,740.00",,0.25,0,0,0,0,123456745562,123456745562,NO,NO,,,,,,SI,,,,
camisa-princesa-lino-camel-art4555,Camisa princesa lino camel ART4555,Camisas,,,,,,,"8,740.00",,0.25,0,0,0,0,123456745552,123456745552,NO,NO,,,,,,SI,,,,
remera-artesanal-vibra-art4554,Remera Artesanal Vibra ART4554,Remeras y Musculosas,,,,,,,"7,475.00",,0.25,0,0,0,0,123456745542,123456745542,NO,NO,,,,,,SI,,,,
blusa-hippie-francia-art4553,Blusa Hippie Francia ART4553,Blusas y Tunicas,Talle,8,,,,,"6,670.00",,0.25,0,0,0,0,123456745532,123456745532,NO,NO,,,,,,SI,,,,
blusa-hippie-francia-art4553,,,Talle,10,,,,,"6,670.00",,0.25,0,0,0,0,123456745532,123456745532,,,,,,,,,,,,
blusa-hippie-francia-art4553,,,Talle,12,,,,,"6,670.00",,0.25,0,0,0,0,123456745532,123456745532,,,,,,,,,,,,
blusa-hippie-cielo-art4552,Blusa Hippie cielo ART4552,Blusas y Tunicas,Talle,8,,,,,"6,670.00",,0.25,0,0,0,0,123456745522,123456745522,NO,NO,,,,,,SI,,,,
blusa-hippie-cielo-art4552,,,Talle,10,,,,,"6,670.00",,0.25,0,0,0,0,123456745522,123456745522,,,,,,,,,,,,
blusa-hippie-cielo-art4552,,,Talle,12,,,,,"6,670.00",,0.25,0,0,0,0,123456745522,123456745522,,,,,,,,,,,,
remeron-lore-con-bolsillo-negro-art4551,Remeron Lore con bolsillo negro ART4551,Remeras y Musculosas,,,,,,,"6,440.00",,0.25,0,0,0,0,123456745512,123456745512,NO,NO,,,,,,SI,,,,
camisa-princesa-lino-blanca-art4550,Camisa princesa lino blanca ART4550,Camisas,,,,,,,"8,740.00",,0.25,0,0,0,0,123456745502,123456745502,NO,NO,,,,,,SI,,,,
remera-artesanal-indigo-art4548,Remera artesanal indigo ART4548,Remeras y Musculosas,,,,,,,"7,475.00",,0.25,0,0,0,0,123456745482,123456745482,NO,NO,,,,,,SI,,,,
remera-artesanal-inca-art4547,Remera artesanal inca ART4547,Remeras y Musculosas,,,,,,,"7,475.00",,0.25,0,0,0,0,123456745472,123456745472,NO,NO,,,,,,SI,,,,
remera-artesanal-primavera-art4546,Remera artesanal primavera ART4546,Remeras y Musculosas,,,,,,,"7,475.00",,0.25,0,0,0,0,123456745462,123456745462,NO,NO,,,,,,SI,,,,
remera-artesanal-maya-art4545,Remera artesanal maya ART4545,Remeras y Musculosas,,,,,,,"7,475.00",,0.25,0,0,0,0,123456745452,123456745452,NO,NO,,,,,,SI,,,,
blusa-hippie-grecia-art4544,Blusa Hippie Grecia ART4544,Blusas y Tunicas,Talle,10,,,,,"6,670.00",,0.25,0,0,0,0,123456745442,123456745442,NO,NO,,,,,,SI,,,,
blusa-hippie-grecia-art4544,,,Talle,12,,,,,"6,670.00",,0.25,0,0,0,0,123456745442,123456745442,,,,,,,,,,,,
blusa-hippie-hojas-art4542,Blusa Hippie hojas ART4542,Blusas y Tunicas,Talle,10,,,,,"6,670.00",,0.25,0,0,0,0,123456745422,123456745422,NO,NO,,,,,,SI,,,,
blusa-hippie-hojas-art4542,,,Talle,12,,,,,"6,670.00",,0.25,0,0,0,0,123456745422,123456745422,,,,,,,,,,,,
tunica-primavera-verde-art4541,Túnica primavera verde ART4541,Blusas y Tunicas,,,,,,,"6,440.00",,0.25,0,0,0,0,123456745412,123456745412,NO,NO,,,,,,SI,,,,
remeron-tachas-mostaza-art4540,Remeron tachas mostaza ART4540,Remeras y Musculosas,,,,,,,"8,050.00",,0.25,0,0,0,0,123456745402,123456745402,NO,NO,,,,,,SI,,,,
remeron-lore-azul-art4539,Remeron lore azul ART4539,Remeras y Musculosas,,,,,,,"6,440.00",,0.25,0,0,0,0,123456745392,123456745392,NO,NO,,,,,,SI,,,,
remeron-lore-con-bolsillo-art4538,Remeron lore con bolsillo ART4538,Remeras y Musculosas,,,,,,,"6,440.00",,0.25,0,0,0,0,123456745382,123456745382,NO,NO,,,,,,SI,,,,
paisanita-azul-art4537,Paisanita azul ART4537,Remeras y Musculosas,Talle,XL,,,,,"5,060.00",,0.25,0,0,0,0,123456745372,123456745372,NO,NO,,,,,,SI,,,,
paisanita-azul-art4537,,,Talle,XXL,,,,,"5,060.00",,0.25,0,0,0,0,123456745362,123456745362,,,,,,,,,,,,
paisanita-celeste-art4536,Paisanita celeste ART4536,Remeras y Musculosas,Talle,XL,,,,,"5,060.00",,0.25,0,0,0,0,123456745362,123456745362,NO,NO,,,,,,SI,,,,
paisanita-celeste-art4536,,,Talle,XXL,,,,,"5,060.00",,0.25,0,0,0,0,123456745362,123456745362,,,,,,,,,,,,
remeron-evase-rayas-verde-art4535,Remeron evase rayas verde ART4535,Remeras y Musculosas,,,,,,,"6,440.00",,0.25,0,0,0,0,123456745352,123456745352,NO,NO,,,,,,SI,,,,
remeron-beneton-dorado-art4534,Remeron beneton dorado ART4534,Remeras y Musculosas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456745342,123456745342,NO,NO,,,,,,SI,,,,
blusa-mexicana-frida-verde-art4533,Blusa mexicana frida Verde ART4533,Blusas y Tunicas,,,,,,,"9,200.00",,0.25,0,0,0,0,123456745332,123456745332,NO,NO,,,,,,SI,,,,
blusa-mexicano-frida-negro-art4532,Blusa Mexicano frida negro ART4532,Blusas y Tunicas,,,,,,,"60,000.00",,0.25,0,0,0,0,123456745322,123456745322,NO,NO,,,,,,SI,,,,
remeron-subli-azul-art4531,Remeron Subli azul ART4531,Remeras y Musculosas,,,,,,,"8,510.00",,0.25,0,0,0,0,123456745312,123456745312,NO,NO,,,,,,SI,,,,
remera-lorenza-fucsia-art4530,Remera Lorenza fucsia ART4530,Remeras y Musculosas,,,,,,,"6,210.00",,0.25,0,0,0,0,123456745302,123456745302,NO,NO,,,,,,SI,,,,
remera-lorenza-amarilla-art4529,Remera Lorenza amarilla ART4529,Remeras y Musculosas,,,,,,,"6,210.00",,0.25,0,0,0,0,123456745292,123456745292,NO,NO,,,,,,SI,,,,
remeron-lurex-gris-plata-art4528,Remeron lurex gris plata ART4528,Remeras y Musculosas,,,,,,,"18,500.00",,0.25,0,0,0,0,123456745282,123456745282,NO,NO,,,,,,SI,,,,
remera-constanza-roja-art4527,Remera constanza roja ART4527,Remeras y Musculosas,,,,,,,"6,210.00",,0.25,0,0,0,0,123456745272,123456745272,NO,NO,,,,,,SI,,,,
remera-constanza-negra-art4526,Remera constanza negra ART4526,Remeras y Musculosas,,,,,,,"6,210.00",,0.25,0,0,0,0,123456745262,123456745262,NO,NO,,,,,,SI,,,,
